"Alcazar de San Juan","Villarta de San Juan",38,32,"CM-3107 y CM-3113"
"Alcazar de San Juan","Villaseca de la Sagra",119,67,CM-42
"Alcazar de San Juan",Villasequilla,96,60,"CM-42, A-4 y CM-4006"
"Alcazar de San Juan",Villatobas,75,58,"CM-310 y N-301"
"Alcazar de San Juan","Villel de Mesa",329,196,"A-4 y A-2"
"Alcazar de San Juan","El Viso de San Juan ",137,83,CM-42
"Alcazar de San Juan","Viso del Marques",114,74,"CM-3107 y A-4"
"Alcazar de San Juan","Los Yebenes ",68,47,"CM-42 y CM-4025/CM-4054"
"Alcazar de San Juan",Yeles,138,77,"CM-42 y A-42"
"Alcazar de San Juan",Yepes,93,57,"CM-42 y A-4"
"Alcazar de San Juan",Yeste,227,178,CM-313
"Alcazar de San Juan",Yuncler,124,70,CM-42
"Alcazar de San Juan",Yunclillos,120,68,CM-42
"Alcazar de San Juan",Yuncos,129,74,CM-42
"Alcazar de San Juan","Yunquera de Henares",218,126,A-4
