Tomelloso,Layos,134,80,CM-42
Tomelloso,"Ledaña",138,85,A-43
Tomelloso,Letur,200,145,CM-313
Tomelloso,Lezuza,68,50,CM-400
Tomelloso,Lietor,139,103,"CM-400 y CM-313"
Tomelloso,Lillo,82,58,"CM-42 y TO-3077"
Tomelloso,"Llanos del Caudillo",49,31,A-43
Tomelloso,Lominchar,158,91,CM-42
Tomelloso,Luciana,129,83,"A-43 y N-430"
Tomelloso,Lupiana,244,144,A-4
Tomelloso,Madridejos,65,42,CM-42
Tomelloso,Madrigueras,126,80,"A-43 y CM-3106"
Tomelloso,Magan,147,83,CM-42
Tomelloso,Mahora,132,86,"A-43 y CM-3106"
Tomelloso,Malagon,88,55,"A-43 y CM-4114"
Tomelloso,"Malpica de Tajo",179,108,CM-42
Tomelloso,Mandayona,288,164,"A-4 y A-2"
Tomelloso,Manzaneque,98,58,CM-42
Tomelloso,Maqueda,170,98,CM-42
Tomelloso,Marchamalo,235,137,A-4
Tomelloso,Marjaliza,102,67,CM-42
Tomelloso,Mascaraque,106,62,CM-42
Tomelloso,"La Mata ",175,106,CM-42
Tomelloso,Mazarambroz,121,75,CM-42
Tomelloso,Mejorada,221,126,CM-42
Tomelloso,Membrilla,42,31,A-43
Tomelloso,"El Membrillo ",229,141,CM-42
Tomelloso,Menasalbas,145,93,CM-42
Tomelloso,Mentrida,191,114,CM-42
Tomelloso,"Las Mesas ",36,31,CM-3102
Tomelloso,"Miguel Esteban",49,43,CM-3103
Tomelloso,Miguelturra,90,55,A-43
Tomelloso,Minaya,70,45,A-43
Tomelloso,Minglanilla,148,82,"A-43 y A-3"
Tomelloso,Mira,188,112,"A-43 y A-3"
Tomelloso,Mocejon,141,83,CM-42
Tomelloso,Molina,269,217,"CM-310 y CM-210"
Tomelloso,Molinicos,168,134,CM-313
Tomelloso,Mondejar,158,130,CM-200
Tomelloso,"Montealegre del Castillo",186,104,"A-43 y A-31"
Tomelloso,Montiel,77,59,"CM-3109 y CM-3127"
Tomelloso,Mora,100,60,CM-42
Tomelloso,"Moral de Calatrava",85,53,"A-43 y A-4"
Tomelloso,"Mota del Cuervo",42,37,"CM-3103 y N-420"
Tomelloso,"Motilla del Palancar",120,70,A-43
Tomelloso,Munera,53,42,CM-400
Tomelloso,Nambroca,117,67,CM-42
Tomelloso,"La Nava de Ricomalillo ",246,156,CM-42
Tomelloso,Navahermosa,173,106,CM-42
Tomelloso,Navalcan,246,143,CM-42
Tomelloso,"Los Navalmorales ",194,125,"CM-42 y CM-401"
Tomelloso,"Los Navalucillos ",199,128,"CM-42 y CM-401"
Tomelloso,Navamorcuende,231,137,CM-42
Tomelloso,Nerpio,240,193,CM-313
Tomelloso,Noblejas,122,73,"CM-42 y A-4"
Tomelloso,Noez,147,88,CM-42
Tomelloso,Nombela,192,118,CM-42
Tomelloso,Noves,164,95,CM-42
Tomelloso,"Numancia de la Sagra",159,90,CM-42
Tomelloso,"Ocaña",120,70,"CM-42 y A-4"
Tomelloso,"Olias del Rey",138,79,CM-42
Tomelloso,Ontigola,131,77,"CM-42 y A-4"
Tomelloso,Ontur,196,112,A-43
Tomelloso,Orgaz,105,63,CM-42
Tomelloso,Oropesa,248,137,"CM-42 y A-5"
Tomelloso,"Ossa de Montiel",34,34,CR-1225
Tomelloso,"Palomares del Campo",108,89,N-420
Tomelloso,Palomeque,164,96,CM-42
Tomelloso,Pantoja,164,95,CM-42
Tomelloso,"Parque de las Castillas",224,139,A-4
Tomelloso,Parrillas,243,139,CM-42
Tomelloso,Pastrana,168,132,CM-200
Tomelloso,"El Pedernoso ",48,41,CM-3102
Tomelloso,"Pedro Muñoz",28,25,CM-3103
Tomelloso,"Las Pedroñeras ",47,41,CM-3102
Tomelloso,"Las Perdices ",135,79,CM-42
